wss.1004f30be305f33d28a1548e344f0e2e	0.015031646
wss.5cd597cccddc7c1f9b9977a2406713a	0.050714987
wss.5cd6a3c5fa662384b042aa1901994797	*
wss.5cd800dbf6da5c093a2a9c51b7caf55f	0.025481492
wss.5ce52c3b5b69576732208e596b26ebc	0.035748902
wss.5ce562e0632b7e81d8e3889d90601dd1	0.026728101
wss.5ce60e5aa298c983eadc9f074ecd1df1	*
wss.5cea034b028af000c2843529921f9ad7	1.77e-05
wss.5ceb2a290489b21d2a1af2640fa0ecd3	0.023608985
wss.5cebb6acca16fd0f28bb556dec16c186	*
wss.5cec787bbee20057658099df92f320ce	0.009788072
wss.5cf702912791e92f6a6ce77a145d1d18	0.03637793
wss.5cfc1380f177d121f8d52e3cc50e59e2	0.012877884
wss.5d034d08b3afb0054212ff51b27f0221	0.010205035
wss.5d0d5312a7f2ce01e441f5bb6f88ca61	0.034056122
wss.5d10c947cde5f37f2e7ed79f4f48ff79	0.024424287
wss.5d1cecd19b20d40b5a31d91ec836a511	0.020922409
wss.5d2ed70e944a76954beec3b24722e27	0.026810349
wss.5d35ae0371b2015c66b90ded88b248e9	0.185131439
wss.5d3ccbb29fe58b46e847b10d79cd920	0.037038555
wss.5d418f5b6bde3938724d867867ccd9fb	0.06028512
wss.5d439ca92869a9b0ca957c27dc69c4ec	0.033121101
wss.5d45378d9d2e11ff497df23b9b74f339	0.023056883
wss.5d47a83ce211f6a331387b9bbb0e1fa3	0.038391789
wss.5d47d8a2ced5ab71f7c4b6297c2f26e	0.003881557
wss.5d497fc0a538d0ca3b12642901083f18	1.040069741
wss.5d4d91f11de1556a4e1245a3408a191	0.004900971
wss.5d4da30b8c0eaae46d7014c7d6ce68fc	0.016576363
wss.5d4db38efb220efbd1cdb01b102e374e	0.005434682
wss.5d54885f9b7f64b1b59cdd71b032af64	0.151377811
wss.5d54e22882cf2459c333893e6b72a5e	0.004737149
wss.5d567a0b5b57d8ab8b6558e44187a06e	*
wss.5d5aefde5935fc9eaa5d0ddd6a2781ea	2.12e-04
wss.5d5e4a83b15cde8771d096a6914e7333	0.029777662
wss.5d5f0493a98b6fd818e3dae60a67b8c8	0.020538605
wss.5d60590d192c52553a23b8cb1a985a11	0.022206665
wss.5d65d939db2b6f5f993b8fa0593e4db0	*
wss.5d687fc27517842814944d12375c01bb	0.022191322
wss.5d6b462b7f5033948bab0b6922ecd89	*
wss.5d700acbc5906bb1e4e346ee2650d150	*
wss.5d72df6bc7e93e6dd0cd466c08863ebd	0.011149237
wss.5d734ee7d5114084625ac64d4da8b7e4	0.002000247
wss.5d757dab9d5b949f35836c728d324152	0.020067273
wss.5d784e37783642a4f3c4a5111f59c5e8	0.029354484
wss.5d7cfdd7b9b1f314ccb9d5278825aef9	0.001962991
wss.5d853797be7a818599eda5fa831560c5	*
wss.5d8f70d7218d8ef56bd865f153842b49	0.003381299
wss.5d9195751da1fe34efa59e28b713068e	0.012376752
wss.5d9a24f5a0f570c56e71174964d90e49	0.043300389
wss.5d9f1c6f9ce9333994c6d0877753424f	0.019622829
wss.5db4780fb3202c845cf9a6bcc38ca7cc	0.1032722
wss.5db533a516e2a19fb8046e84ebdc62d2	0.046512967
wss.5db63af675507081118ddfdb81cc6068	0.015030535
wss.5db85dd849d52e1b55f9913e822d5318	0.018268458
wss.5dba58a49d672f2c42382753acf99ebb	*
wss.5dce95ba2bd6113d54a2116812394746	*
wss.5dd63b62d24ca37cc9679662bf09d940	*
wss.5dd9e0c35898183bfbeef84a1ff2df7f	0.017943831
wss.5dd9ef055fe3582687ccf9baec60b534	0.027171745
wss.5ddfa2865257cd1e2d9c07d3b9171829	0.011781468
wss.5ddfc036dec533fdea757d47eb74815d	0.010207261
wss.5de44637f845f47f71788fb8089f3030	0.008472557
wss.5de88372e5fe678210f2f90dc6041e49	0.00281665
wss.5de9363ceed7c9bec73d0b6e2e584e57	0.00313667
wss.5df07d30abe9dcd3fa91d2d1ed04294c	*
wss.5df6c5d2bd35460271dc2053392a6e6f	0.010087767
wss.5df7d3f4d77f1945519259b5fe9bdf5d	*
wss.5df886f701ee337d1504c0466e77b005	0.153398546
wss.5dfdb995d3b21f435c2d1853b1894953	*
wss.5dfed385de1d8d56eae5cab1248d1ec6	0.004539104
wss.5e1dad9739bd72d61ca140e750957af6	*
wss.5e1e0b00853b0fc5a477ceeb116d9a53	*
wss.5e21fc5803c8eace2cba66dc6aeabcd4	*
wss.5e2a55e70fc3061cf1783a44a88d6274	0.02323132
wss.5e32cab23e238e0cb4267f4766f946	1.01e-04
wss.5e361b836757c39e7abbe4ee8a5928b	0.027537734
wss.5e3aa6ba5934dfc6a9a82795b0444b1e	0.020920694
wss.5e421da99a879732d8564c06b061019	0.04187997
wss.5e515b18ed17a418b056c98b2e5e5e4e	4.99e-04
wss.5e522680281e47d8af703097c4a4f35c	0.019971102
wss.5e56b6ec9af7236c2d1c73495e51ab45	0.018737275
wss.5e61fc6946ed74c3532e8683617554c4	0.047596827
wss.5e6656b0f124e0f38af30108ea9ccb6c	0.025239004
wss.5e67380e99a257814e5292217a77cd7	5.61e-04
wss.5e6c24855360898e528436fb56572552	0.036822447
wss.5e6c6769815668b817ba4f4092c6f41	0.021123704
wss.5e6f7f431849bbe0c6c26cf9fb269c88	0.001054653
wss.5e71b282be35bf6899e70de063b51884	*
wss.5e731c84e9fd361955ec341d6ab59fc7	0.200343909
wss.5e7af59f34f1295ddc73c1f4d7dbd533	0.019485236
wss.5e7b6119e33cdbbdddb81945e8c28aa	2.36e-04
wss.5e82ab32cdf71cf159b3533ca1579fc1	*
wss.5e83737ec3f7f0e88d00197e125c684	0.059745063
wss.5e896bc124bc0af9fd590443d27a974e	0.060700074
wss.5e8b956b799a439d8bd9de6b28931bb0	0.022626434
wss.5e8fce0c521c4f9ef1783a44a88d6274	0.034033583
wss.5e90bf1bb411069c115aef9ae267d6b7	0.040006405
wss.5e912251c54c316ea35a7666f0cfa5bb	*
wss.5e9ec52b1556f8cc35836c728d324152	0.025150443
wss.5ea40e60f9cb10c9fe742f086a95a92b	0.03591043
wss.5ea73e05bb96272b444ac0ff78e79b7	0.026196706
wss.5ea9453908dcf27c4f782ac57aea97b	*
wss.5eab52b80eed9c1a70ec2e4e77b1f739	*
wss.5eadc7b99d994837284bf02a6c1efe2c	0.02988756
wss.5eb1e022b49720907d70172a29ade99a	0.042866003
wss.5eb6ad0960250dddffc127a39b3c57b1	0.015432049
wss.5eb7d0beda8a81abed79fa7bd9dd32bf	*
wss.5ec023ae5431281354e9211d1e7afbcf	0.015761399
wss.5ec39574e283df8447c14197bcdba2f	0.018231322
wss.5ec6c52d6d5dbbddded4c23d05709216	0.041504689
wss.5ecc7792fea22711724d867867ccd9fb	0.036755668
wss.5ee6b9dc7baa068e4b68d3b17c43658	*
wss.5ee94a65f198a5c7bf6f067b2fb335d	0.019677895
wss.5ef52a43745ef7b0bb6caad47eee6580	*
wss.5ef67ccf8c21d6232214b7af7ac12e62	0.877315914
wss.5f0531dbeb4e2837741e88434245c899	0.011124625
wss.5f08ec98302b35a398d5fc0473d00a1c	0.040942953
wss.5f0f17c97234b510b4bb271cfa904d13	0.027905391
wss.5f1437b18cec7dde97a7520540a0e77	0.019559393
wss.5f1da79c2b1c630f251990397636975f	0.026374278
wss.5f1dec078cee0f78c580fdeb5460f6d6	0.02333166
wss.5f2048a8af029336a186ecbc0474571d	0.017892452
wss.5f219b02b14e30605409d09cf745bb84	*
wss.5f2392ee9923e4f2e0ef4810ec8be0d	*
wss.5f2f90d83db6bcafe7e684d25d4dcaf0	0.018683402
wss.5f2f9c10e96bb914d8527f0584febfa	*
wss.5f34711aab1f2ff23f7e27638e63d848	0.024442684
wss.5f3782702eb8f2d421b4fad85a658c	0.008267961
wss.5f3af8ff93de34c9e7922afdefd88b6e	0.029667878
wss.5f3cd9e23f3591b2a6a2e7763bf9a4db	*
wss.5f3d96b9e181e2b9f26c7294cd49b3a5	0.002323747
wss.5f3f11372141da8def0b2fc3511b6fbd	0.02368204
wss.5f47be4745f02c2178e7d331e641179	0.038639888
wss.5f5266e61ff8ffdc35836c728d324152	0.049229665
wss.5f55127e04171d6435836c728d324152	0.02796171
wss.5f600251394fabe6808ca88aece2e3dc	*
wss.5f620c946e2bc95f1783a44a88d6274	0.03179354
wss.5f752a03d4f7fb9f35836c728d324152	0.033691715
wss.5f77ccb269e0f6c565e61f93a151ad36	0.025970234
wss.5f78814147822df13a81c96f674b9d65	0.039162468
wss.5f7ccf4446bd6544d7ae2f1e2a87cb98	0.005418066
wss.5f919ac1f790280f563028cebd5782b	6.37e-04
wss.5f980765137a083b2705e23c3b836e97	0.028420925
wss.5fa144c3a8cb5234379339ae6512a12	*
wss.5fa1b636275fb396a3a714c763a6fafd	0.007147312
wss.5fa6f16bfb61ee656140bfef23d33f2c	0.023809537
wss.5fabccb7eaa2adb19a037b4abf810691	0.022870176
wss.5fafe0326a25a71ce8c1dcb76b89a07d	0.038315377
wss.5fb26d2cac0e7b028d2314678ee778a2	0.016360695
wss.5fb3c24bb78a75976ad1e524762a34d5	0.001647218
wss.5fb4aed986cb9d3fffd5817f210f277d	0.027139006
wss.5fb5b09b324dc153ed883f1f11a51185	0.01314167
wss.5fbad7dea0243acd464e3094da7d844a	4.26e-04
wss.5fd4a9a127715c58420a976683f645dc	0.016874489
wss.5fd6e1979602465ce939f7fa4def3e45	0.011517961
wss.5fd6f4728fd8b6e3f5d6e752678ad4d7	0.002222305
wss.5fd95475524fc520c1dbab1d1ee81853	0.002564918
wss.5fe6b79e75130974e8f8c11a24c52ebb	0.03438463
wss.5fe6b94dce63fc59d4589db494f55afa	0.030487309
wss.5fe763072d69fc9455b2aedb5bd199c6	0.046118026
wss.5fff976b5cce26716870e413ec7729b0	0.021612985
wss.5fffafa504c7ee2a8c4f202fffc87396	0.017508356
wss.6005fd2e0af0a92b2308f8d520ec2f6c	*
wss.600fd2598fd5761eb9099be21c212692	0.013864859
wss.60101361c899c9b54ee5c9c77434cb10	0.029008973
wss.60104a0945f83b063f30fadefd6911f2	0.003344872
wss.60167ae64899f8ae966a40fb39b34846	0.006124817
wss.601bf25b4512502145c6cb69e0968783	0.01434525
wss.601c0760bf9771c61ddda637ecba1025	0.033968191
wss.602526e4a9de3f2c822a33e080d0e71c	0.028230902
wss.6027d3c6fd950a6fddfbf34146d7ee68	0.002121071
wss.6028628127766d41cffd61677456447e	0.044917009
wss.6029a68bf1891ef8d1387f03a872a2a6	*
wss.602b7217c42d3d365eead856a4605937	*
wss.60399ced467ea09337ab51e1f8240a33	0.113240522
wss.6039a39331a844138796ffe7637b86a0	0.002761878
wss.604900fd89e15dd8d538ff033c2886de	*
wss.604dd4b3dae40c1c2a7c8c5a4620acb	0.020581083
wss.6058d6701a0ca4e748e8405d6c51a908	4.59e-04
wss.605cee3476d1f3ea70f87b6e10d082ca	*
wss.605ddd207eed0d81414aaa1b9210e59a	0.040597157
wss.605f66221c1da5c53b1ca30c6f5a0300	0.033158846
wss.6060bfa3909185f78ce35a9a4af57797	0.017330355
wss.606604d61cc75e5f3e26210d8640781f	*
wss.606684d1135ba50eecaafbe064b13083	*
wss.6068019eaa4239bc6971a736e568242a	*
wss.6068920e350f1fcef04bb0474a98ba2b	0.052309357
wss.606bf9334e40dc35305a350198222d82	0.047509622
wss.606d1ca3ca3cd8a9825c10ff30444226	0.026492459
wss.606f2830da1c1ae9d4d8765e3910f617	*
wss.6072a4739c12979baa69dfdc5532bb13	0.001470185
wss.6076c690d424a9c49cf6a77e52d8385	*
wss.607aa5897c24b7e3d810b14a81e12eca	0.024345689
wss.607b5a422912cd6bb19bde0d82268a78	*
wss.60806f1f871da8bcb6b5393cb6013e3e	0.048194312
wss.6083579c76e60aea25af37f812eb1801	0.036275396
wss.60858213ecdb37dcb7a0c56c5d82c3cd	0.004946132
wss.60870cf7f8e461c0a86b76551c6a3b2b	0.020757188
wss.608b5df0d5946c68400789f7122dfdab	0.048639529
wss.608ea98ce4a80a61aed393947b9cb125	0.016886911
wss.608eced0e1e598a05f8258dc9a924d03	0.031455588
wss.609489d1658078747252c133a7e17d94	0.033885694
wss.609cfbe0dd76c64042e1bb4fe264125f	0.024088542
wss.60ab6f3ec6a2241f64dcee9870d0c27	0.013091634
wss.60bd4a48e841e05b8c679deac078a24a	0.029959803
wss.60c012f2258eb9e4cf4fab2fd9a8c84d	0.003309916
wss.60c0876884c6628c6cc7fc854a32be18	*
wss.60c574a293b9f2014f60944ced2b5887	0.004925796
wss.60cbc688b57f8b5446407779dbd69b2d	0.029452162
wss.60d9463800d7c7dc44c9501442354102	*
wss.60dd9760386d174c33b5d2ccaa5dfaec	*
wss.60e6ee2c3a2aa3fd6d07c55cf995503e	0.013756306
wss.60e714b056488ba3377b9297f3055210	0.02754365
wss.60e7807fae256b9edc0dec45107520e9	0.011318938
wss.60f97598e5ea88105c569742e6674418	0.038158633
wss.60fc7123d6360e6d620ef1b4a95dca08	0.017750236
wss.60fdeb4561048f63f5823a6b2902a9e4	0.023928345
wss.610a9f79a2f2faacc43c9f60fcc79b4c	0.039591648
wss.61166d983fb15479171e277e4dccc4d3	*
wss.611a15a623643e12fab31d1a99fa2e	0.014009067
wss.611f9690f6eb4da79a6a8a8f3fa61f11	0.022995946
wss.6120c9dee581013e940d5ff3114b57	0.018485487
wss.612466085d24ce50b260ba4e94db1a27	0.054486334
wss.612502d1b88031d38223339ec998b50b	0.034946607
wss.6125c8b4254be708cfaebcee9675d40a	0.032597048
wss.612b2d68208011b35bda1d8d3c2c6b0a	0.002404725
wss.6137e19255f71a0a26700e14156d231c	0.029217197
wss.6137feee34fb91de84da0a0f266ade28	0.024420111
wss.6138faeed623475b43ac09133d4c1d60	0.02970777
wss.614201366eb99eb44c8981e4c89de209	*
wss.6142342e876a0f6f4b695ac31691771f	0.001696083
wss.6142925c3bce003ff1783a44a88d6274	0.026132958
wss.6145695d2e143621be027938c6b77491	5.71e-04
wss.614a16b7b994063af6d28508a7c94d33	0.044199031
wss.614c2672926d86d96b84415a3f1393b	0.188979456
wss.614d6521865dc590cf1b30f434fe2e2a	0.021026783
wss.614e0ec787b44d6d63e14943737c3062	0.020167714
wss.614ea50301bf9179514f720d40bfbeb2	0.007516075
wss.614f21133d44498313863167023e6b10	0.020328977
wss.6151d492a777d00ea92a1b6e1dab7c04	0.027538972
wss.615d0b4bbec771e99a6e43b878d5b335	0.0181857
wss.61631e7d2e19490e82ebb31bee5b71dc	*
wss.616ef7ff84fd242c6a30156f99ec5822	0.002012858
wss.617ad62681b93df2f00aae52edb0b7b	0.004296426
wss.617cb1e6a2ecfeb9987c0cc553273cda	0.040617056
wss.6182be9b916ade25dd25a522583661aa	0.32716828
wss.61921ef74746301497380cf93ab53c21	0.001362884
wss.61950eabab269b5c530a9fedbeceb83	0.036719214
wss.619b49bae27807fb1082f2ea630bf69e	*
wss.619b826ae3a67982c29c815a1efdca3	0.029775206
wss.619fbe018f55eb0cdb601c5d8ae2745c	*
wss.61b2beba8bf98becf5e58ea4049d8efc	0.001800061
wss.61b305bf64226e0173ab7b7128d466a2	0.002586147
wss.61b511f2f911b65bba07550a0269e492	*
wss.61bd62f5359399849989f52c8daa68c4	0.019853575
wss.61bdaa39353e1cc7f39288b779bc978e	*
wss.61c21eedc7bbc4f8300994d462e4c3b8	*
wss.61c50d66889339b4cf004563556ddb36	*
wss.61c6c6a47e5b9d34496c7671bf276db5	0.006550533
wss.61cb3e7649feb86453f643b503c5b67d	7.90e-04
wss.61cc25769c7636a14b709ea9254a0647	0.021333487
wss.61cdd656fd957a55391e4d6c585a697a	0.029923729
wss.61d9def9b2df3e40dc6f96c9bb9e3ae6	0.009938226
wss.61e5f9b2abfe02ac93271d2223fe04be	0.003678257
wss.61f025961f877f5dc605801df3f66ec	0.001120481
wss.61f1d89fd8e7b57cc63f72e43c89eb68	*
wss.61f6c8446c7db002bc5996932c1238cd	0.017501574
wss.61f90d583db72c85741e88434245c899	0.027766022
wss.61f958f07b7489e56f03051f81ab06b7	0.0314928
wss.61fad652db3d08506d075d8d4fe1141	0.033152714
wss.61fe7cce3cc4b7f2f1783a44a88d6274	0.016249677
wss.61fe84007747e25e2afaad8f8aa355eb	0.082442927
wss.620b921e3f1a504258a12735d0a1edc9	0.001126948
wss.621e786d6343d3aa2c96718b14a4add9	0.017145016
wss.6229c3883a77a702a0cd627c4ce0de5e	0.004522549
wss.622eafae1b0bb4de5a9e5625a77d4b4b	*
wss.6230f6c8fb4987db4489e8d156e61135	2.27e-04
wss.6238e1c446597a73f08984f51debc075	0.04905317
wss.623f58e97b32cd9bce27281f3b76d1f5	0.019268279
wss.623f7f9c6dbd05b6c6f8e35ca201f3ad	0.01293923
wss.6241108a80393fe7f67e48c3abb079ea	*
wss.62454da8c96c693a51c4deb11af7079e	0.012463259
wss.624890f61579a5db84577a999a07cf3	0.027250317
wss.624e131dd4356b89e0f0631862fa9bfa	0.024334533
wss.624ed7cb7a0744f8d75375a7df333495	0.00221858
wss.624f4dac5d18ac9c6fc588a8e4bb2f15	0.001701904
wss.6256d2eb218438efdd515fd9eed0f122	*
wss.625d465a8d9342867ff6ace05b36a5	0.042323666
wss.625e5d4a97a46afb19406a58279c37db	0.061884817
wss.62634df2ad8f19b87d1b7935311a2ed0	0.034389197
wss.6265be481c953acd8c159f8d5e761b17	0.021636166
wss.6265d56bea8c58eed811589c91a6acd3	0.029152639
wss.6268862d43393bdfab0b172d4dea80cd	0.035268607
wss.6269a7b60df751f0738e43095496b061	*
wss.626ef8935163e76e4b36af2739d66d42	*
wss.6272f3996549bb1af75b791738ce5d1e	*
wss.62733b55e76a3b718c9d9ab13336021b	0.031288822
wss.627ed898c49543594c64af119029e57c	0.05235189
wss.62852049a9f049cca67a896eea47bc81	0.022985121
wss.628e5c83b1762320873ca101f05858b9	9.56e-04
wss.629b42a77b37fc0b303b9c8950e3eb65	0.018941717
wss.629e40743d6958111f6a5b0146bf3030	0.025733869
wss.62a1b483621ef10049001516968dadaa	0.032410637
wss.62a88fcf6bc20368cf004563556ddb36	*
wss.62ab9c2f7b826fbcb910025244eec99a	0.030180053
wss.62b25a5e3119b8409023147b38c03c9f	0.026002011
wss.62b6df6bc1c25de8a8be8a444d2c0c84	0.008912319
wss.62bba707a00a2fd0c271edf49b97f472	0.031146126
wss.62bdc3b6e3be9b4449442282ecbe8f5f	0.018714996
wss.62c4300d299927315d7c1242fe639c19	*
wss.62c88083b8a338ec35836c728d324152	0.035409586
wss.62cc485dc3cbf168e4406b3bf37e6ffe	*
wss.62dfe8077325bfd1d2793ea91a6dd273	0.037053397
wss.62e264d586a7865d45492bb892db94ca	*
wss.62e50e8b0d1e3207e047a3592e8436e5	0.037138434
wss.62ec41498788e1d535836c728d324152	0.017638131
wss.62ec527e6093cd007a9af08d0375df56	0.015883334
wss.63038279496a0720b8e1b99345a5afd4	0.030986265
wss.630a8276e911e660cd7677199133326a	0.010817567
wss.630dd3e061ddbb38592b368dd25aa8a7	0.028988699
wss.63179fbdf2db65fff325ea98afcb29f9	7.66e-04
wss.633104977d1fb01197c4055690991260	0.004857531
wss.6336b5516cc8bd50635469b95109803c	0.020003029
wss.6346d3017721c20ebd9f32b9c7a5dfa	0.032262772
wss.634e905af2b4c2ae8542f96306060db4	0.022836733
wss.634fe05a380adac585430ccbd2632877	0.01876949
wss.6354f7b41a25f49eb637980f6f06104	0.03755783
wss.636fb360173b08e788dcbe86402c7c15	0.048392002
wss.6372c4d2e046d0fd7d3aa3bae1f7b494	0.022975167
wss.6376de6d23b857bfcdddabf276bf01e0	2.29e-04
wss.63787d5ff22ef52a2eb33053525e23a0	0.00100569
wss.639639309d8cff81eacb155f400b9076	0.045631301
wss.63a1164c4dcf8874b6c61406205e1df7	0.027333794
wss.63ac45ba2c2231d155f9a00acc25f137	0.017421813
wss.63b84cdf260ab81b14b86d5282eb8301	0.035492685
wss.63c552fb147b553994de7b39c8fe55aa	0.049337738
wss.63c654404604688c153f43b48d21615e	0.050101124
wss.63c80a4444ba375bc0fa984d9a08f147	0.017296179
wss.63cac13e3f855bc97044daeae7ed1900	0.043566382
wss.63d05f96afa8c227215a1e3ffbff428	0.032371129
wss.63d0dd6566dfec32ea65c47b660136e7	0.031391513
wss.63d45791c56483bb2662409120160a57	0.035616253
wss.63d7e19327f1bca6fbd525df60e2bb14	0.002290618
wss.63d98cb438b2167bfd3570ab026dd825	4.55e-04
wss.63dbbf93c118edc8149b1885a9ea312f	*
wss.63dc6225149caf8a35836c728d324152	0.036493116
wss.63e5805f8bd216313bba289a9fdd2a7d	3.02e-04
wss.63ecda62ba75d0bc1431e1988c14c42c	0.047139119
wss.63eec48177d214f335836c728d324152	*
wss.63f87f3386e9fe9a46571766b9b393fa	*
wss.63fcc0dc9bbe89229c910d2e19356cae	*
wss.64018b545e9088303dd0d6160c4dfd18	8.79e-04
wss.64058330533509d1d747b49524a1246e	0.012464962
wss.6408b6515dd32c24e1c66c898fdf65b7	0.008713447
wss.6408e091d9a9f962789301cc6cb972	0.019591687
wss.640b87315f187e7c9930593cf6f943a2	*
wss.6415b0bf5a785d90c9a9842c993649ff	0.032633229
wss.6419d67905503bf7a09708b19d8be603	0.02486013
wss.641c9e1158fa01b82f81cb887dc35578	*
wss.641f2e1d13875de4405738a4d4d0fc7f	0.028491989
wss.6421dbb25d1704cf5298386582afecd3	0.029278423
wss.6427d2444772e7e057dd31f6f059fc37	6.87e-04
wss.642e22d394b67e3581150134b5879b27	*
wss.643191e8ee56104e424f8f8e828c9ab9	0.02605318
wss.6432e905bba81536983ec12a2b33f18b	0.048681763
wss.64393896dc4403c0e88c1d6fc3580355	0.020443171
wss.644ad7de5ab75e7cec8a10ad1c084eb	0.021380961
wss.644f11d3687ab3ba2ade7345ab5b0cf6	0.023243774
wss.6454458d61fecacfea91bf1a0cf358e	0.001337694
wss.645615b0a2e1ccf6ce2cec85ea6ae00d	*
wss.646031cc994df3be11fd25b4ef1afe87	0.03007228
wss.64611a47529f10327ac0fae7c37e01a7	0.013614691
wss.64690e8eb7567389f8a97f238a8ceb14	0.015034404
wss.646b0bd4e03fba8d566636e42679cc7f	0.027149667
wss.646bad2b62b63a4320bac12279fdf33e	0.003084159
wss.6475924415a3534111e85af13fa8bb9b	0.019971125
wss.6475d0da1bfe0006c78df40cf2e9097a	0.001844683
wss.647692d3858790a1f1783a44a88d6274	0.025082199
wss.64787f14d1a665c3575521cb6b84d22e	0.036100481
wss.6479d3b11a3fc2712e718102b5cac3de	0.002924827
wss.647ad8a4c60ad2a1306bf04d791e9494	*
wss.647da84d655bc24dfb2295fcd7f882f8	0.031964099
wss.648154d1f8113a502a40bb58e14b2f89	*
wss.6484ba8442fc7c8829545ddc91df1dc1	7.86e-04
wss.64874803fbb586c95bcfebc04aae4834	0.032104442
wss.648bdbefbe72c6e596d5fa1ee6ada8d1	0.031804136
wss.648e32f77be249d984755abcb9680d61	0.001409898
wss.64931cef8097da781b42cc426459cc26	7.30e-04
wss.64976ee2a69d3202956c23e7ddc28c00	0.024290703
wss.649a08917b5946e8d41f65a1778a52d0	0.018042769
wss.649f8749f868834c5e8f6c740cde1ca4	0.05978159
wss.64a699cf5b2a43473f7e27638e63d848	0.029417644
wss.64a7fae36a56705e3ae0df12be078c7c	0.025692778
wss.64b575ac0f3712549556d0a8c8dea494	9.23e-04
wss.64bfb5301a9d9a3e9a8c31231dd99d82	0.025655592
wss.64c26ea2c78542a118ae0d1972273adf	0.018345513
wss.64c7ed011cb25eb5f9df692fb910a2fa	0.001339081
wss.64c9f3ff76ba2b51621320c09c64201e	*
wss.64ccb121147c56af48ce81ccd3000f65	0.029280472
wss.64ce0c349a57f9ca488887a53f46a53	0.035103926
wss.64d0f2752aea0f40a99e0f0bf1de3bbf	0.161331751
wss.64d97464f86b591caf17412e945e52f4	*
wss.64de829974eda65ad64b7af7b23f8df9	0.001154905
wss.64ead031d2b04ef0504721639e19f609	2.92e-04
wss.64f66d26e14c1264678087f8bcb7a099	0.017673553
wss.64fb603aa73c0371f9e47df92c5a8c4e	0.020236117
wss.64fca5cd27943b1cd4d8765e3910f617	0.018799891
wss.65047864cb83c1ad3457dcdf88b5c5d2	0.011362652
wss.651706776926937314b86d5282eb8301	0.026162541
wss.651825dabaf7affb8a03cebc2cdcff4a	0.019402827
wss.6519a8929afa98739de171e0db680498	0.052404776
wss.65241ba4ba4a01548583b322446817ae	*
wss.65272cce3c885c25a219da79e888939b	*
wss.652975c578e7aff779c2864ed0a7e572	0.026756042
wss.652fdb524199d6d3d6861244c57327ec	0.011897084
wss.65309e7601a0c65d82608d43718c2b7	0.026099204
wss.653776d3f5cf198ccf004563556ddb36	*
wss.653a03547f2b8b3f80360680c1602c7d	0.06073834
wss.6547433f606945dbd9d6eb448e778c01	0.016798542
wss.654e480e02b835eb2c1e649da770b633	0.008749496
wss.654ebe35ec5c1cc676b32b03a2729ae2	0.001010207
wss.654f68a2471715a3c525fc212bb76836	0.018127409
wss.655c8c60dfc6fd4e594e9dc890a68696	0.00968149
wss.655dc5a5376e9c8152c3271e911ffe19	1.66e-04
wss.6560e938bffb3df1d0063b5c282d168a	0.023431467
wss.6566d89cf6d6075c955a1453af41c99	0.015131798
wss.656925921cfaf668639c9ca4528de8f2	0.014624147
wss.656cd8d018f443ea336e4aeffdba178f	0.021068155
wss.656d25df742a84877e44e3c724db889f	0.040774066
wss.656f7ddfa0cdedee35d768933c3d9f8f	0.020131469
wss.6571b20bc739a9f9405738a4d4d0fc7f	0.016438289
wss.65721c2b06dede92b8e50e34d97cfe72	0.02104898
wss.657ac0f51f14a6003321831d2245cf06	0.039424454
wss.657c79b83ab8d3079a85260e38aed309	0.028143472
wss.657f0c1463bca60bb1f22994b7c16552	*
wss.657f4ceae6dfd569e4a0343342fcaf0	0.016093789
wss.65856b8ae189a3a13d5da2a72f595df5	0.022327598
wss.65917b9ac082b6a78af30108ea9ccb6c	0.020464498
wss.659192a6ba300f1f4293529704725d98	0.001654263
wss.659210019333350b4bdecf2af2307ad	0.012398224
wss.65929d262a58d9e8fdaa51cdb5785d22	*
wss.659f3d80d4a92322ab0b172d4dea80cd	0.04277603
wss.65a09c8fc201a29411053a770408f0d	0.027979024
wss.65a34810e74a58ab35836c728d324152	0.027081766
wss.65a709aa731f7d75680558279a114842	*
wss.65b21a2af8709510f91663a74ccd2338	0.035675236
wss.65b5d6772b803d1553be30a3d3c80fc0	*
wss.65c02d42310072893ad5c8c907218ae5	0.008108449
wss.65c444aedbf6cadddc2cc88ffd9f209a	0.025034573
wss.65c4566ed2b98478b1841ed8e16e8314	*
wss.65d6456fa77b526da2c7c5886f4bbc93	0.004758918
wss.65d75bb347a0eb34e1fb5da49c9e25d6	0.024871305
wss.65d7ed8984d78a797c9af13aaa662e8e	1.80e-04
wss.65da59d2c3d8b6825284f614a5c1b290	*
wss.65dcdb468234c4f64e2e1b2af0cc59a7	0.033591193
wss.65e090450ca44450854cb8d56920e159	0.05399909
wss.65e116e5be55d7494a00638a85776e89	0.021722708
wss.65e604256f2535e58d40b9a7361804ed	0.003908176
wss.65e7b3316245780bb5512a11bb8b2bf4	0.020675483
wss.65e9a2abb2a6fbb2b8183a4a81361b94	0.033878664
wss.65f662860fdf6966aa3366a49fbad471	*
wss.65f9103ab7a64e83cb7105765410e2d6	0.021608637
wss.65f97cb765ed7a1fe21d0ca95583f38	*
wss.65fa6b739bf4ad8aa85cfef42aa9df43	4.03e-04
wss.65fc2d047b892a9af461c598b20d55b6	*
wss.65ffbf90f3316cabb641dcdb5b12acd5	0.045375241
wss.6608e9a9ad1769adac1821cb49642d75	*
wss.660df170c4337cda35836c728d324152	0.031610735
wss.661c9add23236b071fb6fe263d17638b	*
